,temp_mean,rain_mean
1.26662E+12,28.05,0.965306122
1.26671E+12,28.16666667,10.56041667
1.2668E+12,28.48888889,3.481632653
1.26688E+12,28.57,0.040816327
1.26697E+12,28.73636364,0.034693878
1.26706E+12,29.09090909,0.004166667
1.26714E+12,28.94545455,4.660416667
1.26723E+12,28.75,0
1.26732E+12,29.1,0.164583333
1.2674E+12,28.93,2.151020408
1.26749E+12,28.97,6.086
1.26757E+12,28.96666667,0.050980392
1.26766E+12,28.89090909,0.323529412
1.26775E+12,28.90833333,0
1.26783E+12,28.98461538,0
1.26792E+12,29.26666667,0
1.26801E+12,29.075,5.647058824
1.26809E+12,29.15454545,15.97843137
1.26818E+12,27.92307692,11.39607843
1.26827E+12,28.44615385,0.009803922
1.26835E+12,28.81538462,1.031372549
1.26844E+12,28.21538462,5.143137255
1.26852E+12,27.875,26.36078431
1.26861E+12,27.98333333,7.296078431
1.2687E+12,27.4,1.111764706
1.26878E+12,28.76923077,0
1.26887E+12,27.01666667,19.65384615
1.26896E+12,26.55,11.88461538
1.26904E+12,25.25,11.58653846
1.26913E+12,27.25833333,13.63269231
1.26922E+12,28.01538462,8.453846154
1.2693E+12,27.49166667,25.04807692
1.26939E+12,28.35833333,6.130769231
1.26948E+12,27.84,12.54423077
1.26956E+12,27.8,3.319230769
1.26965E+12,28.69090909,0
1.26973E+12,28.84545455,0
1.26982E+12,28.1,22.65384615
1.26991E+12,27.46923077,13.73269231
1.26999E+12,27.56363636,2.876923077
1.27008E+12,28.18333333,4.559615385
1.27017E+12,28.42307692,1.751923077
1.27025E+12,27.22307692,12.18846154
1.27034E+12,25.72307692,9.492307692
1.27043E+12,27.43076923,6.980769231
1.27051E+12,29.13333333,0.007692308
1.2706E+12,29.47692308,0.930769231
1.27068E+12,29.33076923,0.911538462
1.27077E+12,29.23636364,8.011538462
1.27086E+12,27.87,8.617307692
1.27094E+12,29.26363636,1.280769231
1.27103E+12,29.60833333,5.830769231
1.27112E+12,28.43,29.99423077
1.2712E+12,28.86666667,0.080769231
1.27129E+12,28.75384615,28.08846154
1.27138E+12,27.72307692,15.74230769
1.27146E+12,28.33333333,14.25769231
1.27155E+12,27.94615385,3.630769231
1.27164E+12,28.01538462,20.92307692
1.27172E+12,28.21538462,1.40212766
1.27181E+12,28.39285714,5.090384615
1.27189E+12,28.15384615,14.52307692
1.27198E+12,28.42307692,20.82941176
1.27207E+12,27.85,8.821568627
1.27215E+12,28.71428571,2.48627451
1.27224E+12,26.96428571,29.81568627
1.27233E+12,28.42857143,0.588235294
1.27241E+12,28.725,11.62352941
1.2725E+12,28.52307692,13.7254902
1.27259E+12,29.45,0.009803922
1.27267E+12,29.81538462,0.507692308
1.27276E+12,29.63076923,0
1.27284E+12,29.32307692,8.001923077
1.27293E+12,29.975,4.430769231
1.27302E+12,29.82307692,4.276923077
1.2731E+12,29.87692308,0.932692308
1.27319E+12,30.1,0.928846154
1.27328E+12,29.22857143,15.77692308
1.27336E+12,28.31666667,12.82692308
1.27345E+12,28.43571429,4.201923077
1.27354E+12,28.65384615,16.57115385
1.27362E+12,29.39166667,4.703846154
1.27371E+12,28.51666667,6.861538462
1.2738E+12,28.83333333,15.19807692
1.27388E+12,29.05833333,0.534615385
1.27397E+12,29,39.96730769
1.27405E+12,27.90769231,2.555769231
1.27414E+12,28.73076923,13.87692308
1.27423E+12,27.09230769,2.688461538
1.27431E+12,29.16666667,3.475
1.2744E+12,29.22307692,0.207692308
1.27449E+12,28.00833333,3.786538462
1.27457E+12,29.35,0.001923077
1.27466E+12,29.90833333,1.215384615
1.27475E+12,30.03076923,0.701923077
1.27483E+12,30.3,0.603846154
1.27492E+12,29.53333333,1.361538462
1.275E+12,29.08333333,13.29038462
1.27509E+12,29.25,0.425
1.27518E+12,28.28461538,2.457692308
1.27526E+12,27.72142857,1.996153846
1.27535E+12,29.03846154,11.98823529
1.27544E+12,28.23846154,0.707843137
1.27552E+12,29.65833333,1.501960784
1.27561E+12,29.06666667,7.258823529
1.2757E+12,28.08461538,7.701960784
1.27578E+12,29.24615385,9.190196078
1.27587E+12,28.29230769,6.274509804
1.27596E+12,26.83333333,2.978431373
1.27604E+12,28.14166667,6.652941176
1.27613E+12,27.61666667,0.849019608
1.27621E+12,29.21666667,0.788235294
1.2763E+12,28.95,4.198039216
1.27639E+12,28.01666667,6.331372549
1.27647E+12,28.22307692,10.43529412
1.27656E+12,27.75833333,22.82352941
1.27665E+12,26.14615385,54.60588235
1.27673E+12,28.04615385,0.074509804
1.27682E+12,28.6,3.821568627
1.27691E+12,28.51666667,0.435294118
1.27699E+12,28.73076923,0.043137255
1.27708E+12,29.625,0.215686275
1.27716E+12,28.13846154,5.117647059
1.27725E+12,26.7,43.80980392
1.27734E+12,28.12727273,12.11764706
1.27742E+12,26.46923077,66.7372549
1.27751E+12,28.575,3.77254902
1.2776E+12,27.46666667,10.03137255
1.27768E+12,28.16666667,8.384313725
1.27777E+12,28.44166667,0.584313725
1.27786E+12,28.73333333,8.388235294
1.27794E+12,27.35,33.65098039
1.27803E+12,26.17692308,44.13269231
1.27812E+12,25.99230769,11.89615385
1.2782E+12,27.68333333,0.034615385
1.27829E+12,28.73846154,0.084615385
1.27837E+12,29.375,0
1.27846E+12,28.75,6.507692308
1.27855E+12,27.31666667,0.461538462
1.27863E+12,27.95833333,0.3
1.27872E+12,27.30833333,8.45
1.27881E+12,28.48333333,0.311538462
1.27889E+12,28.26153846,1.915384615
1.27898E+12,28.52307692,1.840384615
1.27907E+12,28.8,0.65
1.27915E+12,29.05714286,0.167307692
1.27924E+12,27.29166667,122.6269231
1.27932E+12,26.67142857,8.033962264
1.27941E+12,26.7,7.141509434
1.2795E+12,27.68461538,0.564150943
1.27958E+12,26.92142857,14.23584906
1.27967E+12,27.39285714,16.97884615
1.27976E+12,26.16923077,5.928846154
1.27984E+12,27.72307692,1.384615385
1.27993E+12,27.44615385,0.223076923
1.28002E+12,28.65384615,22.94038462
1.2801E+12,25.65833333,2.198076923
1.28019E+12,28.27692308,4.19245283
1.28028E+12,26.82142857,2.232075472
1.28036E+12,28.79166667,6.469230769
1.28045E+12,25.65833333,50.00961538
1.28053E+12,27.88333333,52.24038462
1.28062E+12,25.6,3.666037736
1.28071E+12,28.11428571,0.003773585
1.28079E+12,28.23571429,0.211320755
1.28088E+12,27.2,4.6
1.28097E+12,28.12857143,0.088679245
1.28105E+12,28.94615385,0.188679245
1.28114E+12,27.52307692,11.67169811
1.28123E+12,28.41428571,0
1.28131E+12,28.65714286,1.566037736
1.2814E+12,28.67142857,4.371698113
1.28148E+12,27.32307692,26.81886792
1.28157E+12,28.33076923,0.479245283
1.28166E+12,28.35384615,5.067924528
1.28174E+12,27.19285714,8.898113208
1.28183E+12,27.13571429,0.743396226
1.28192E+12,26.9,13.73773585
1.282E+12,27.375,18.15471698
1.28209E+12,26.73076923,9.160377358
1.28218E+12,27.24615385,30.05576923
1.28226E+12,25.62307692,7.669230769
1.28235E+12,27.45,0.025
1.28244E+12,28.60769231,0.365384615
1.28252E+12,27.48571429,13.37115385
1.28261E+12,28.45714286,0.277358491
1.28269E+12,28.36,0
1.28278E+12,29.06153846,1.675471698
1.28287E+12,27.58571429,24.25849057
1.28295E+12,28.46428571,1.145283019
1.28304E+12,27.42307692,5.909433962
1.28313E+12,27.24615385,3.88490566
1.28321E+12,28.06923077,0.003773585
1.2833E+12,28.91428571,0.05
1.28339E+12,28.82857143,0
1.28347E+12,28.80769231,0
1.28356E+12,28.89230769,27.34807692
1.28364E+12,26.31428571,8.655769231
1.28373E+12,26.85714286,4.115384615
1.28382E+12,28,0.038461538
1.2839E+12,26.53846154,44.63076923
1.28399E+12,28.44615385,0.05
1.28408E+12,26.96428571,4.286538462
1.28416E+12,28.35714286,0.026923077
1.28425E+12,28.61428571,0.388461538
1.28434E+12,29.05384615,0.778846154
1.28442E+12,29.31538462,2.419230769
1.28451E+12,27.65384615,19.32692308
1.2846E+12,28.02857143,0.086792453
1.28468E+12,26.60769231,28.16792453
1.28477E+12,28.43846154,0.558490566
1.28485E+12,28.87692308,0
1.28494E+12,28.25714286,2.141509434
1.28503E+12,28.15,1.061111111
1.28511E+12,27.52142857,23.45
1.2852E+12,27.06428571,13.93148148
1.28529E+12,27.01428571,12.06792453
1.28537E+12,27.04285714,5.703773585
1.28546E+12,28.40769231,0.062962963
1.28555E+12,26.96923077,10.26909091
1.28563E+12,27.33076923,2.112727273
1.28572E+12,28.20769231,1.052830189
1.2858E+12,27.04615385,23.18727273
1.28589E+12,28.23076923,0.003571429
1.28598E+12,28.89285714,30.87857143
1.28606E+12,28.05,1.035714286
1.28615E+12,28.2,3.6875
1.28624E+12,28.73076923,0.155357143
1.28632E+12,28.43076923,8.503571429
1.28641E+12,27.38461538,2.075
1.2865E+12,28.59285714,0.239285714
1.28658E+12,29.54285714,0.114285714
1.28667E+12,29.83076923,0.010714286
1.28676E+12,29.60714286,0.107142857
1.28684E+12,28.72307692,9.673214286
1.28693E+12,27.45333333,0.516071429
1.28701E+12,29.30769231,0
1.2871E+12,29.84,0
1.28719E+12,29.81333333,1.870175439
1.28727E+12,28.70666667,6.261403509
1.28736E+12,29.18571429,3.356140351
1.28745E+12,28.38666667,8.364912281
1.28753E+12,28.50666667,4.121052632
1.28762E+12,28.07333333,1.485964912
1.28771E+12,28.39285714,4.840350877
1.28779E+12,27.58571429,22.56964286
1.28788E+12,26.63571429,15.54912281
1.28796E+12,27.10666667,4.773684211
1.28805E+12,27.79285714,10.84181818
1.28814E+12,26.55714286,0.343859649
1.28822E+12,28.2125,3.470175439
1.28831E+12,27.2625,22.89298246
1.2884E+12,26.65333333,6.028070175
1.28848E+12,27.76666667,4.926315789
1.28857E+12,28.36,5.58245614
1.28866E+12,28.09333333,1.054385965
1.28874E+12,29.59333333,0.284210526
1.28883E+12,28.43333333,0.633333333
1.28892E+12,27.78571429,5.275438596
1.289E+12,27.65,12.59122807
1.28909E+12,26.6,5.910526316
1.28917E+12,26.92857143,13.12631579
1.28926E+12,26.47142857,6.063157895
1.28935E+12,28.25714286,0.21754386
1.28943E+12,26.82142857,5.794736842
1.28952E+12,27.4,0.019298246
1.28961E+12,27.74285714,5.703508772
1.28969E+12,25.84,22.55964912
1.28978E+12,26.72666667,2.840350877
1.28987E+12,26.5,43.57192982
1.28995E+12,26.15333333,7.542105263
1.29004E+12,27.26428571,2.870175439
1.29012E+12,28.15,1.456140351
1.29021E+12,26.95714286,11.95892857
1.2903E+12,28.12857143,2.189285714
1.29038E+12,28.57857143,0.176785714
1.29047E+12,28.29285714,4.38245614
1.29056E+12,26.95,15.73157895
1.29064E+12,26.18,27.87368421
1.29073E+12,27.15333333,3.519298246
1.29082E+12,27.98571429,2.877192982
1.2909E+12,27.83571429,9.859649123
1.29099E+12,26.22666667,34.68947368
1.29108E+12,26.86428571,38.57017544
1.29116E+12,27.25333333,0.021052632
1.29125E+12,26.90714286,34.29824561
1.29133E+12,26.34,12.72631579
1.29142E+12,26.02,11.37017544
1.29151E+12,27.57333333,0.021052632
1.29159E+12,27.33333333,2.728070175
1.29168E+12,27.72666667,0.632142857
1.29177E+12,27.40714286,4.363157895
1.29185E+12,26.72666667,0.178947368
1.29194E+12,27.12,1.668421053
1.29203E+12,27.7,3.610526316
1.29211E+12,28.17333333,0.143859649
1.2922E+12,27.25,4.407017544
1.29228E+12,27.77333333,0.715789474
1.29237E+12,27.32666667,8.784210526
1.29246E+12,25.70666667,2.745614035
1.29254E+12,26.47857143,1.529824561
1.29263E+12,25.91428571,2.594736842
1.29272E+12,26.52857143,0.187719298
1.2928E+12,26.85,1.605263158
1.29289E+12,27.2,2.664912281
1.29298E+12,26.97142857,0.798245614
1.29306E+12,26.61333333,0.010526316
1.29315E+12,26.94666667,3.142105263
1.29324E+12,26.28571429,31.97894737
1.29332E+12,26.87857143,2.810526316
1.29341E+12,26.79333333,1.429824561
1.29349E+12,25.37857143,0.352631579
1.29358E+12,26.28571429,2.150877193
1.29367E+12,25.57857143,0.577192982
1.29375E+12,26.37142857,7.340350877
1.29384E+12,26.7,18.03508772
1.29393E+12,27.28,5.459649123
1.29401E+12,26.01428571,17.93157895
1.2941E+12,27.23333333,1.266666667
1.29419E+12,27.24615385,22.29285714
1.29427E+12,25.29285714,7.612280702
1.29436E+12,25.11428571,0.378947368
1.29444E+12,25.89230769,1.038596491
1.29453E+12,26.18571429,2.877192982
1.29462E+12,24.72142857,19.34464286
1.2947E+12,25.15,3.1125
1.29479E+12,26,13.50892857
1.29488E+12,26.79230769,0.378571429
1.29496E+12,25.73846154,24
1.29505E+12,26.20714286,12.4625
1.29514E+12,26.53571429,0.196428571
1.29522E+12,25.48571429,10.1125
1.29531E+12,26.2,0.041071429
1.2954E+12,26.72142857,0
1.29548E+12,26.56428571,3.35
1.29557E+12,26.46666667,0
1.29565E+12,27,0.125
1.29574E+12,26.95,0.539285714
1.29583E+12,27.55333333,1.103571429
1.29591E+12,25.94666667,20.4875
1.296E+12,25.26666667,36.67678571
1.29609E+12,26.66666667,0.230357143
1.29617E+12,25.97857143,26.7125
1.29626E+12,25.5,50.11964286
1.29635E+12,23.60666667,88.18571429
1.29643E+12,23.81428571,31.675
1.29652E+12,25.4,2.817857143
1.2966E+12,26.04285714,3.732142857
1.29669E+12,26.25714286,0.607142857
1.29678E+12,26.22666667,1.585714286
1.29686E+12,26.49285714,0.532142857
1.29695E+12,26.57142857,0
1.29704E+12,26.40714286,0.035714286
1.29712E+12,26.65714286,4.1625
1.29721E+12,26.88571429,0.010714286
1.2973E+12,27.3,5.0875
1.29738E+12,26.74,17.54107143
1.29747E+12,27.14666667,7.414285714
1.29756E+12,27.5,0.007142857
1.29764E+12,27.53333333,0
1.29773E+12,26.91428571,17.14464286
1.29781E+12,27.4,0.821428571
1.2979E+12,28.15,0.007142857
1.29799E+12,27.35,6.771428571
1.29807E+12,27.10714286,3.85
1.29816E+12,27.33571429,0.003571429
1.29825E+12,27.87142857,0
1.29833E+12,27.31428571,2.960714286
1.29842E+12,27.03571429,20.77321429
1.29851E+12,26.97857143,12.17142857
1.29859E+12,27.10666667,10.49821429
1.29868E+12,27.2,8.275
1.29876E+12,27.31333333,0.003571429
1.29885E+12,26.9,0
1.29894E+12,27.12666667,0
1.29902E+12,27.4,0.148214286
1.29911E+12,26.82857143,20.7625
1.2992E+12,26.22666667,8.355357143
1.29928E+12,27.31333333,6.310714286
1.29937E+12,27.17142857,2.108928571
1.29946E+12,27.67857143,28.5
1.29954E+12,26.53571429,1.244642857
1.29963E+12,26.30714286,14.62678571
1.29972E+12,25.36666667,22.00892857
1.2998E+12,24.94,0.691071429
1.29989E+12,26.51333333,5.205357143
1.29997E+12,27.46666667,1.391071429
1.30006E+12,25.96,7.564285714
1.30015E+12,26.25714286,8.694642857
1.30023E+12,27,20.36785714
1.30032E+12,25.60666667,2.196428571
1.30041E+12,27.43333333,0
1.30049E+12,26.7,16.0625
1.30058E+12,26.48,11.78035714
1.30067E+12,27.19333333,19.8125
1.30075E+12,25.56666667,3.269642857
1.30084E+12,27.47333333,0.607142857
1.30092E+12,27.91333333,1.542857143
1.30101E+12,28.69333333,0.003571429
1.3011E+12,28.56,0
1.30118E+12,27.79333333,10.18363636
1.30127E+12,27.23846154,4.698181818
1.30136E+12,28.33846154,0.485714286
1.30144E+12,28.82,0.067857143
1.30153E+12,28.14666667,0.796428571
1.30162E+12,28.28461538,7.578571429
1.3017E+12,27.53125,0.376271186
1.30179E+12,28.28,1.250847458
1.30188E+12,27.95,0.006779661
1.30196E+12,27.14,14.21355932
1.30205E+12,27.82142857,6.262711864
1.30213E+12,28.13125,0.010169492
1.30222E+12,28.2,0
1.30231E+12,27.45714286,20.51186441
1.30239E+12,26.925,28.70338983
1.30248E+12,26.25294118,7.301694915
1.30257E+12,27.61176471,11.9440678
1.30265E+12,27.25,11.47627119
1.30274E+12,26.74705882,37.80847458
1.30283E+12,27.72352941,8.925423729
1.30291E+12,26.95625,12.24915254
1.303E+12,28.33125,7.966101695
1.30308E+12,27.55,1.466101695
1.30317E+12,28.84666667,0
1.30326E+12,26.625,24.11694915
1.30334E+12,27.775,2.355932203
1.30343E+12,28.1625,7.089830508
1.30352E+12,28.36470588,0.271186441
1.3036E+12,28.19375,3.898305085
1.30369E+12,28.48235294,0.003389831
1.30378E+12,28.43333333,11.96101695
1.30386E+12,28.01764706,11.66610169
1.30395E+12,28.55294118,1.950847458
1.30404E+12,27.66,10.1220339
1.30412E+12,27.6125,11.60508475
1.30421E+12,27.28125,1.531034483
1.30429E+12,26.15555556,0.455172414
1.30438E+12,27.63333333,8.020689655
1.30447E+12,27.21111111,37.05862069
1.30455E+12,28.52777778,0.010344828
1.30464E+12,29.54117647,0
1.30473E+12,29.87222222,0
1.30481E+12,30.14705882,0.006896552
1.3049E+12,30.29411765,2.210344828
1.30499E+12,29.13888889,5.165517241
1.30507E+12,29.54705882,2.024137931
1.30516E+12,27.69444444,16.07758621
1.30524E+12,28.16666667,6.087931034
1.30533E+12,27.71666667,7.129310345
1.30542E+12,28.81764706,0.50862069
1.3055E+12,28.22777778,1.744827586
1.30559E+12,28.31176471,3.336206897
1.30568E+12,27.97777778,1.513793103
1.30576E+12,28.20555556,2.318965517
1.30585E+12,28.24705882,8.427586207
1.30594E+12,27.43888889,13.96724138
1.30602E+12,28.81176471,3.979310345
1.30611E+12,29.08823529,0.865517241
1.3062E+12,29.45294118,3.186206897
1.30628E+12,27.87777778,18.03965517
1.30637E+12,28.37368421,0.617241379
1.30645E+12,28.11666667,1.348275862
1.30654E+12,28.68888889,0.124137931
1.30663E+12,28.49411765,3.067241379
1.30671E+12,28.96666667,0.481034483
1.3068E+12,28.07058824,5.055172414
1.30689E+12,27.4,25.09491525
1.30697E+12,28.35,2.718644068
1.30706E+12,28.82352941,2.857627119
1.30715E+12,28.32222222,24.06779661
1.30723E+12,26.27777778,72.01206897
1.30732E+12,26.62222222,1.789655172
1.3074E+12,28.98888889,0.003389831
1.30749E+12,29.41176471,15.99661017
1.30758E+12,27.225,0.459322034
1.30766E+12,29.03125,0.050847458
1.30775E+12,27.05,17.72881356
1.30784E+12,28.26,1.461016949
1.30792E+12,28.22,4.872881356
1.30801E+12,28.46111111,0.145762712
1.3081E+12,29.23529412,11.62033898
1.30818E+12,27.625,0.26779661
1.30827E+12,29.14375,10.85762712
1.30836E+12,27.40625,0.481355932
1.30844E+12,28.6375,0
1.30853E+12,29.2375,0.050847458
1.30861E+12,29.51176471,0.008474576
1.3087E+12,29.14117647,28.47627119
1.30879E+12,27.25,1.488135593
1.30887E+12,29.04,0
1.30896E+12,28.38235294,2.466101695
1.30905E+12,28.97058824,3.03220339
1.30913E+12,28.71176471,3.189830508
1.30922E+12,28.36470588,6.228813559
1.30931E+12,28.10625,7.189830508
1.30939E+12,25.75625,29.2559322
1.30948E+12,28.3625,0.023728814
1.30956E+12,28.77647059,0
1.30965E+12,28.16470588,0.616949153
1.30974E+12,28.67058824,0.522033898
1.30982E+12,29.18823529,0.622033898
1.30991E+12,29.27222222,0
1.31E+12,29.16666667,0.088135593
1.31008E+12,29.24117647,0
1.31017E+12,29.03529412,0.003389831
1.31026E+12,28.14444444,2.086440678
1.31034E+12,28.74444444,16.13220339
1.31043E+12,27.625,0.769491525
1.31052E+12,29.22941176,0
1.3106E+12,29.21666667,0.030508475
1.31069E+12,27.05,12.9220339
1.31077E+12,26.64444444,0.094915254
1.31086E+12,28.37222222,1.033898305
1.31095E+12,28.81666667,0.484745763
1.31103E+12,28.92631579,0.037288136
1.31112E+12,29.02222222,0.013559322
1.31121E+12,29.02631579,0.474576271
1.31129E+12,27.14736842,16.27931034
1.31138E+12,28.14736842,0
1.31147E+12,28.9,9.701694915
1.31155E+12,27.6,0.257627119
1.31164E+12,28.36315789,1.628813559
1.31172E+12,28.09473684,10.35254237
1.31181E+12,28.62222222,0.940677966
1.3119E+12,28.90526316,0.574576271
1.31198E+12,28.96111111,0
1.31207E+12,28.81111111,0.003389831
1.31216E+12,28.92777778,0
1.31224E+12,29.03888889,0.010169492
1.31233E+12,28.28888889,7.945762712
1.31242E+12,26.01666667,25.92711864
1.3125E+12,27.84736842,0.013559322
1.31259E+12,28.47777778,0.196610169
1.31268E+12,26.52631579,21.39830508
1.31276E+12,28.28333333,0
1.31285E+12,28.82777778,0
1.31293E+12,28.88333333,0.063333333
1.31302E+12,28.75,0
1.31311E+12,28.785,0
1.31319E+12,28.12631579,6.4
1.31328E+12,28.33157895,2.71
1.31337E+12,25.72631579,28.77
1.31345E+12,27.65263158,0.013333333
1.31354E+12,28.10526316,0.878333333
1.31363E+12,28.365,0.023333333
1.31371E+12,28.835,0.763333333
1.3138E+12,27.94,4.751666667
1.31388E+12,28.27,0.17
1.31397E+12,28.675,1.426666667
1.31406E+12,28.14,0.908333333
1.31414E+12,28.915,0
1.31423E+12,28.17,30.29166667
1.31432E+12,26.3,7.973333333
1.3144E+12,25.75,3.681666667
1.31449E+12,27.92,0.486666667
1.31458E+12,26.59,12.35
1.31466E+12,27.2,0.835
1.31475E+12,28.33,0.006666667
1.31484E+12,28.92,0.093333333
1.31492E+12,28.905,0.256666667
1.31501E+12,27.98,0.54
1.31509E+12,28.47368421,1.383333333
1.31518E+12,28.54,0.223333333
1.31527E+12,28.785,0.066666667
1.31535E+12,28.575,0.351666667
1.31544E+12,28.285,2.485
1.31553E+12,28.79,0
1.31561E+12,26.94,13.565
1.3157E+12,27.265,3.406666667
1.31579E+12,28.195,0.165
1.31587E+12,28.63157895,9.161666667
1.31596E+12,27.455,24.62833333
1.31604E+12,27.26,0.116666667
1.31613E+12,28.13157895,0.441666667
1.31622E+12,27.65263158,5.595
1.3163E+12,27.44,5.203333333
1.31639E+12,26.68947368,15.85
1.31648E+12,26.42631579,26.87166667
1.31656E+12,27.22105263,11.92
1.31665E+12,25.66842105,7.423333333
1.31674E+12,28.29,0
1.31682E+12,28.84,0.026666667
1.31691E+12,28.875,38.36333333
1.317E+12,26.83157895,1.186666667
1.31708E+12,27.92,7.948333333
1.31717E+12,27.675,2.013333333
1.31725E+12,28.72631579,15.75666667
1.31734E+12,27.48947368,5.07
1.31743E+12,27.93,28.81333333
1.31751E+12,27.275,0.831147541
1.3176E+12,28.955,39.45901639
1.31769E+12,25.425,15.26229508
1.31777E+12,27.325,0.403278689
1.31786E+12,27.575,16.38360656
1.31795E+12,27.25,17.26065574
1.31803E+12,27.46111111,22.62131148
1.31812E+12,27.04,4.947540984
1.3182E+12,27.455,8.796721311
1.31829E+12,25.98,16.32459016
1.31838E+12,26.27,3.704918033
1.31846E+12,28.14,0.006557377
1.31855E+12,28.76,0.4
1.31864E+12,29.095,0.157377049
1.31872E+12,28.83684211,0
1.31881E+12,28.525,0.701639344
1.3189E+12,27.25263158,15.86393443
1.31898E+12,26.41578947,19.6557377
1.31907E+12,26.26315789,5.049180328
1.31916E+12,26.13157895,27.14098361
1.31924E+12,26.81578947,4.567213115
1.31933E+12,27.625,0.095081967
1.31941E+12,28.26,1.93442623
1.3195E+12,27.45,9.586885246
1.31959E+12,26.68,30.04754098
1.31967E+12,25.8,29.2295082
1.31976E+12,26.915,13.98196721
1.31985E+12,27.75789474,5.293442623
1.31993E+12,28.54210526,0.242622951
1.32002E+12,26.73157895,43.49344262
1.32011E+12,27.08421053,9.260655738
1.32019E+12,26.68,10.24918033
1.32028E+12,26.605,3.124590164
1.32036E+12,26.27,0.998360656
1.32045E+12,27.52,25.20819672
1.32054E+12,27.26315789,1.059016393
1.32062E+12,28.2,2.291803279
1.32071E+12,27.36,8.481967213
1.3208E+12,28.105,0.055737705
1.32088E+12,28.175,3.608196721
1.32097E+12,27.76,7.627868852
1.32106E+12,25.94736842,31.90819672
1.32114E+12,26.36315789,42.61803279
1.32123E+12,26.335,11.79508197
1.32132E+12,27.08421053,1.647540984
1.3214E+12,26.985,6.426229508
1.32149E+12,27.53,8.386885246
1.32157E+12,26.52105263,3.868852459
1.32166E+12,27.45555556,7.785245902
1.32175E+12,27.07894737,32.06229508
1.32183E+12,27.04210526,10.52786885
1.32192E+12,27.745,0.854098361
1.32201E+12,26.295,22.09508197
1.32209E+12,26.6,25.70983607
1.32218E+12,27.55,3.4
1.32227E+12,27.405,14.93442623
1.32235E+12,27.415,11.04098361
1.32244E+12,26.71,29.16721311
1.32252E+12,26.835,15.51147541
1.32261E+12,27.11,20.30491803
1.3227E+12,26.94,3.475
1.32278E+12,25.64,9.838333333
1.32287E+12,26.05,25.33333333
1.32296E+12,26.585,17.63666667
1.32304E+12,26.52,0.006666667
1.32313E+12,27.91,0.266666667
1.32322E+12,27.33,12.53666667
1.3233E+12,27.34210526,7.756666667
1.32339E+12,27.2,9.868333333
1.32348E+12,27.74210526,0.253333333
1.32356E+12,25.48333333,3.408333333
1.32365E+12,26.11052632,1.47
1.32373E+12,27.31052632,0.096666667
1.32382E+12,27.33157895,16.92166667
1.32391E+12,27.35,1.265
1.32399E+12,27.175,14.97666667
1.32408E+12,26.145,17.40833333
1.32417E+12,25.80526316,47.70333333
1.32425E+12,24.84210526,56.26666667
1.32434E+12,25.98421053,2.775
1.32443E+12,27.05,0.045
1.32451E+12,25.805,1.03
1.3246E+12,25.775,62.24333333
1.32468E+12,26.12631579,20.98666667
1.32477E+12,25.95,2.338333333
1.32486E+12,26.88421053,0.016666667
1.32494E+12,27.015,2.811666667
1.32503E+12,26.085,1.516666667
1.32512E+12,26.055,0.805
1.3252E+12,27.105,0.05
1.32529E+12,27.72631579,0
1.32538E+12,27.56842105,0.918032787
1.32546E+12,27.61,1.275409836
1.32555E+12,27.535,0.019672131
1.32564E+12,27.32,0
1.32572E+12,27.1,0
1.32581E+12,27.56842105,0
1.32589E+12,27.10555556,2.819672131
1.32598E+12,25.31052632,7.531147541
1.32607E+12,25.61,4.309836066
1.32615E+12,25.275,2.863934426
1.32624E+12,26.395,0.727868852
1.32633E+12,26.275,0.580327869
1.32641E+12,26.74736842,0
1.3265E+12,27.475,16.10655738
1.32659E+12,27.5,1.036065574
1.32667E+12,28.28421053,0.049180328
1.32676E+12,28.255,3.96557377
1.32684E+12,27.26315789,1.001639344
1.32693E+12,27.75789474,2.803278689
1.32702E+12,26.10526316,21.42131148
1.3271E+12,26.265,47.05245902
1.32719E+12,26.8,22.61967213
1.32728E+12,25.66315789,4.116393443
1.32736E+12,26.52631579,0.026229508
1.32745E+12,27.53157895,0.206557377
1.32754E+12,27.28,0
1.32762E+12,26.865,5.613114754
1.32771E+12,26.38421053,0.003278689
1.3278E+12,27.4,0.114754098
1.32788E+12,27.35,0.495081967
1.32797E+12,26.28,31.82295082
1.32805E+12,27.285,0.02295082
1.32814E+12,25.735,19.97868852
1.32823E+12,25.41,1.844262295
1.32831E+12,26.475,0.152459016
1.3284E+12,27.415,0.196721311
1.32849E+12,27.295,2.608196721
1.32857E+12,27.41,0.242622951
1.32866E+12,27.75263158,0
1.32875E+12,27.24210526,0
1.32883E+12,27.58947368,0
1.32892E+12,27.85,2.303278689
1.329E+12,27.58,1.495081967
1.32909E+12,26.91,2.413114754
1.32918E+12,27.57,0.86557377
1.32926E+12,27.075,7.993442623
1.32935E+12,27.42,6.21147541
1.32944E+12,27.07894737,7.129508197
1.32952E+12,25.7,12.36557377
1.32961E+12,26.235,0.036065574
1.3297E+12,26.94210526,8.827868852
1.32978E+12,26.795,6.790163934
1.32987E+12,27.375,4.590163934
1.32996E+12,28.065,0.226229508
1.33004E+12,28.315,0.036065574
1.33013E+12,28.215,0.470491803
1.33021E+12,27.68,12.34098361
1.3303E+12,27.43157895,5.114754098
1.33039E+12,28.13684211,0.691803279
1.33047E+12,27.54736842,3.218032787
1.33056E+12,26.57368421,14.55409836
